is_null,symbol,tf,arm,kind,end_dir,rev_R,mfe_rev_atr,mae_atr,sagitta_atr,depth_atr,a_norm,arc_gain,r2_quad,L,apex_pos,mtf_up,regime,year
0,ETHUSDT,6h,2024-12-10T00:00:00+00:00,ROUNDING_TOP,DOWN,-1.0,4.268,1.97,1.61,4.74,-0.014334,0.446,0.815,30,0.63,0,1,2024
0,ETHUSDT,6h,2024-12-25T00:00:00+00:00,ROUNDING_BOTTOM,UP,1.0,1.855,0.551,2.02,8.6,0.017929,0.39,0.817,30,0.63,2,1,2024
0,ETHUSDT,6h,2025-01-09T00:00:00+00:00,ROUNDING_TOP,DOWN,-1.0,1.647,4.648,2.13,4.82,-0.018921,0.808,0.814,30,0.5,0,-1,2025
0,ETHUSDT,6h,2025-02-10T12:00:00+00:00,ROUNDING_BOTTOM,UP,1.0,1.812,2.342,1.86,11.81,0.007337,0.109,0.812,45,0.84,2,1,2025
0,ETHUSDT,6h,2025-03-09T06:00:00+00:00,ROUNDING_BOTTOM,UP,1.0,5.714,0.083,1.72,10.46,0.003264,0.101,0.812,65,0.85,0,-1,2025
0,ETHUSDT,6h,2025-03-30T00:00:00+00:00,ROUNDING_TOP,DOWN,-1.0,2.708,3.84,1.85,6.25,-0.016481,0.39,0.907,30,0.33,0,-1,2025
0,ETHUSDT,6h,2025-05-06T00:00:00+00:00,ROUNDING_TOP,DOWN,-1.0,35.253,1.76,2.33,10.64,-0.004404,0.223,0.821,65,0.71,1,1,2025
0,ETHUSDT,6h,2025-05-09T00:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,0.01,8.293,2.0,7.08,0.040058,0.431,0.86,20,0.35,3,1,2025
0,ETHUSDT,6h,2025-05-19T00:00:00+00:00,ROUNDING_TOP,DOWN,1.0,5.285,0.392,2.76,11.22,-0.010902,0.484,0.863,45,0.62,1,1,2025
0,ETHUSDT,6h,2025-07-10T12:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,0.65,15.858,1.76,6.28,0.015632,0.467,0.925,30,0.37,2,1,2025
0,ETHUSDT,6h,2025-07-29T00:00:00+00:00,ROUNDING_TOP,DOWN,-1.0,12.89,5.954,2.28,12.97,-0.004313,0.128,0.9,65,0.82,1,1,2025
0,ETHUSDT,6h,2025-08-09T12:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,1.811,5.722,2.76,8.7,0.010888,0.701,0.856,45,0.44,3,1,2025
0,ETHUSDT,6h,2025-08-17T00:00:00+00:00,ROUNDING_TOP,DOWN,-1.0,4.152,3.506,1.7,9.71,-0.006728,0.139,0.898,45,0.8,1,-1,2025
0,ETHUSDT,6h,2025-10-05T06:00:00+00:00,ROUNDING_BOTTOM,UP,-1.0,13.446,2.457,3.64,8.8,0.006896,0.828,0.836,65,0.49,3,1,2025
0,ETHUSDT,6h,2025-10-12T06:00:00+00:00,ROUNDING_TOP,DOWN,1.0,2.532,0.783,1.75,5.18,-0.006923,0.595,0.871,45,0.4,1,-1,2025
0,ETHUSDT,6h,2025-11-10T00:00:00+00:00,ROUNDING_BOTTOM,UP,1.0,6.396,0.428,2.14,6.85,0.019038,0.647,0.858,30,0.57,2,-1,2025
0,ETHUSDT,6h,2025-11-26T18:00:00+00:00,ROUNDING_BOTTOM,UP,1.0,3.753,5.087,1.81,10.7,0.003429,0.141,0.874,65,0.8,2,-1,2025
0,ETHUSDT,6h,2025-12-06T12:00:00+00:00,ROUNDING_TOP,DOWN,-1.0,5.232,1.973,2.01,5.99,-0.040239,0.549,0.896,20,0.6,2,-1,2025
0,ETHUSDT,6h,2026-01-29T00:00:00+00:00,ROUNDING_BOTTOM,UP,1.0,17.815,0.269,1.94,7.82,0.007666,0.364,0.869,45,0.64,1,-1,2026
0,ETHUSDT,6h,2026-02-13T12:00:00+00:00,ROUNDING_BOTTOM,UP,1.0,4.07,1.397,3.41,19.03,0.006453,0.17,0.934,65,0.78,2,-1,2026
0,ETHUSDT,6h,2026-03-20T00:00:00+00:00,ROUNDING_TOP,DOWN,-1.0,1.021,2.059,2.02,4.3,-0.040489,0.802,0.811,20,0.5,2,1,2026
0,ETHUSDT,6h,2026-04-01T12:00:00+00:00,ROUNDING_BOTTOM,UP,1.0,2.363,2.687,1.78,4.11,0.015854,0.849,0.87,30,0.53,3,-1,2026
1,ETHUSDT,6h,2021-01-03T18:00:00+00:00,NULL,DOWN,1.0,8.847,2.111,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2021
1,ETHUSDT,6h,2023-04-29T12:00:00+00:00,NULL,DOWN,-1.0,2.598,2.17,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2023
1,ETHUSDT,6h,2024-02-16T18:00:00+00:00,NULL,UP,-1.0,1.291,7.584,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2024
1,ETHUSDT,6h,2021-12-10T18:00:00+00:00,NULL,UP,-1.0,1.721,1.866,0.0,0.0,0.0,0.0,0.0,45,0.0,0,-1,2021
1,ETHUSDT,6h,2023-01-02T12:00:00+00:00,NULL,DOWN,1.0,38.108,1.178,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2023
1,ETHUSDT,6h,2024-07-11T00:00:00+00:00,NULL,DOWN,1.0,5.266,0.597,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2024
1,ETHUSDT,6h,2026-03-28T06:00:00+00:00,NULL,UP,-1.0,1.422,6.678,0.0,0.0,0.0,0.0,0.0,45,0.0,0,-1,2026
1,ETHUSDT,6h,2025-01-20T18:00:00+00:00,NULL,UP,1.0,7.458,0.987,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2025
1,ETHUSDT,6h,2025-06-05T06:00:00+00:00,NULL,UP,1.0,4.465,5.032,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2025
1,ETHUSDT,6h,2021-03-25T06:00:00+00:00,NULL,DOWN,1.0,6.516,0.633,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2021
1,ETHUSDT,6h,2023-11-30T18:00:00+00:00,NULL,UP,-1.0,0.218,8.134,0.0,0.0,0.0,0.0,0.0,20,0.0,0,1,2023
1,ETHUSDT,6h,2020-09-01T18:00:00+00:00,NULL,UP,1.0,12.225,0.439,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2020
1,ETHUSDT,6h,2024-03-04T18:00:00+00:00,NULL,DOWN,1.0,5.399,6.31,0.0,0.0,0.0,0.0,0.0,20,0.0,0,1,2024
1,ETHUSDT,6h,2022-05-03T06:00:00+00:00,NULL,DOWN,1.0,1.834,16.465,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2022
1,ETHUSDT,6h,2023-12-31T06:00:00+00:00,NULL,UP,-1.0,4.245,2.497,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2023
1,ETHUSDT,6h,2022-02-08T06:00:00+00:00,NULL,DOWN,1.0,2.25,10.152,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2022
1,ETHUSDT,6h,2023-05-26T18:00:00+00:00,NULL,DOWN,1.0,4.23,0.661,0.0,0.0,0.0,0.0,0.0,20,0.0,0,-1,2023
1,ETHUSDT,6h,2025-07-08T18:00:00+00:00,NULL,DOWN,1.0,29.915,0.612,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2025
1,ETHUSDT,6h,2022-10-01T12:00:00+00:00,NULL,UP,-1.0,1.441,2.027,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2022
1,ETHUSDT,6h,2024-10-10T00:00:00+00:00,NULL,DOWN,1.0,7.173,1.477,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2024
1,ETHUSDT,6h,2020-12-08T06:00:00+00:00,NULL,DOWN,-1.0,7.464,3.159,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2020
1,ETHUSDT,6h,2022-06-29T00:00:00+00:00,NULL,DOWN,-1.0,0.926,3.007,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2022
1,ETHUSDT,6h,2022-03-02T06:00:00+00:00,NULL,UP,1.0,4.571,0.251,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2022
1,ETHUSDT,6h,2024-06-28T06:00:00+00:00,NULL,DOWN,-1.0,1.411,12.565,0.0,0.0,0.0,0.0,0.0,45,0.0,0,-1,2024
1,ETHUSDT,6h,2021-04-16T00:00:00+00:00,NULL,DOWN,-1.0,6.1,5.42,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2021
1,ETHUSDT,6h,2022-08-25T18:00:00+00:00,NULL,UP,1.0,5.63,0.234,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2022
1,ETHUSDT,6h,2024-11-17T12:00:00+00:00,NULL,DOWN,1.0,3.372,0.82,0.0,0.0,0.0,0.0,0.0,20,0.0,0,1,2024
1,ETHUSDT,6h,2022-06-18T12:00:00+00:00,NULL,DOWN,1.0,3.764,1.036,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2022
1,ETHUSDT,6h,2021-06-18T18:00:00+00:00,NULL,UP,1.0,6.175,0.531,0.0,0.0,0.0,0.0,0.0,45,0.0,0,-1,2021
1,ETHUSDT,6h,2021-06-10T00:00:00+00:00,NULL,DOWN,-1.0,0.788,6.435,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2021
1,ETHUSDT,6h,2026-04-11T18:00:00+00:00,NULL,DOWN,-1.0,4.005,2.448,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2026
1,ETHUSDT,6h,2026-02-07T00:00:00+00:00,NULL,UP,0.0,,,0.0,0.0,0.0,0.0,0.0,45,0.0,0,-1,2026
1,ETHUSDT,6h,2022-08-31T00:00:00+00:00,NULL,UP,1.0,2.83,3.194,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2022
1,ETHUSDT,6h,2021-04-04T18:00:00+00:00,NULL,UP,1.0,2.094,1.083,0.0,0.0,0.0,0.0,0.0,20,0.0,0,1,2021
1,ETHUSDT,6h,2023-01-20T18:00:00+00:00,NULL,UP,1.0,3.484,1.393,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2023
1,ETHUSDT,6h,2021-12-24T00:00:00+00:00,NULL,DOWN,-1.0,0.534,5.606,0.0,0.0,0.0,0.0,0.0,45,0.0,0,-1,2021
1,ETHUSDT,6h,2020-06-11T12:00:00+00:00,NULL,DOWN,-1.0,2.296,3.23,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2020
1,ETHUSDT,6h,2021-07-02T00:00:00+00:00,NULL,UP,-1.0,2.088,4.17,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2021
1,ETHUSDT,6h,2022-10-20T18:00:00+00:00,NULL,DOWN,1.0,17.305,1.361,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2022
1,ETHUSDT,6h,2022-01-15T18:00:00+00:00,NULL,DOWN,-1.0,0.825,14.26,0.0,0.0,0.0,0.0,0.0,45,0.0,0,-1,2022
1,ETHUSDT,6h,2025-04-21T18:00:00+00:00,NULL,UP,-1.0,1.417,11.284,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2025
1,ETHUSDT,6h,2024-02-26T00:00:00+00:00,NULL,UP,-1.0,1.385,16.786,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2024
1,ETHUSDT,6h,2023-11-23T06:00:00+00:00,NULL,UP,-1.0,1.652,7.318,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2023
1,ETHUSDT,6h,2025-06-14T06:00:00+00:00,NULL,DOWN,1.0,1.792,5.391,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2025
1,ETHUSDT,6h,2021-04-15T00:00:00+00:00,NULL,UP,1.0,6.885,2.299,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2021
1,ETHUSDT,6h,2020-12-02T18:00:00+00:00,NULL,UP,1.0,2.749,3.283,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2020
1,ETHUSDT,6h,2023-06-06T06:00:00+00:00,NULL,DOWN,1.0,5.396,8.433,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2023
1,ETHUSDT,6h,2021-09-16T18:00:00+00:00,NULL,DOWN,-1.0,0.228,7.968,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2021
1,ETHUSDT,6h,2023-12-02T18:00:00+00:00,NULL,DOWN,1.0,8.021,0.53,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2023
1,ETHUSDT,6h,2021-05-09T00:00:00+00:00,NULL,UP,-1.0,14.542,3.017,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2021
1,ETHUSDT,6h,2026-05-23T06:00:00+00:00,NULL,UP,-1.0,7.08,3.807,0.0,0.0,0.0,0.0,0.0,45,0.0,0,-1,2026
1,ETHUSDT,6h,2026-05-17T06:00:00+00:00,NULL,DOWN,-1.0,0.177,6.581,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2026
1,ETHUSDT,6h,2025-08-14T06:00:00+00:00,NULL,DOWN,-1.0,1.883,5.194,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2025
1,ETHUSDT,6h,2025-06-08T18:00:00+00:00,NULL,DOWN,1.0,6.728,1.327,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2025
1,ETHUSDT,6h,2025-02-18T18:00:00+00:00,NULL,DOWN,1.0,2.813,9.043,0.0,0.0,0.0,0.0,0.0,45,0.0,0,-1,2025
1,ETHUSDT,6h,2026-02-20T00:00:00+00:00,NULL,UP,1.0,3.46,0.899,0.0,0.0,0.0,0.0,0.0,20,0.0,0,-1,2026
1,ETHUSDT,6h,2024-09-24T12:00:00+00:00,NULL,DOWN,-1.0,1.512,4.361,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2024
1,ETHUSDT,6h,2020-08-11T06:00:00+00:00,NULL,DOWN,-1.0,6.108,2.873,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2020
1,ETHUSDT,6h,2021-07-30T06:00:00+00:00,NULL,UP,-1.0,0.145,7.416,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2021
1,ETHUSDT,6h,2022-10-29T18:00:00+00:00,NULL,DOWN,-1.0,1.184,10.699,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2022
1,ETHUSDT,6h,2025-07-29T12:00:00+00:00,NULL,DOWN,-1.0,1.333,5.083,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2025
1,ETHUSDT,6h,2021-06-27T06:00:00+00:00,NULL,DOWN,1.0,6.693,0.43,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2021
1,ETHUSDT,6h,2023-03-16T18:00:00+00:00,NULL,UP,-1.0,0.2,3.316,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2023
1,ETHUSDT,6h,2021-03-22T06:00:00+00:00,NULL,UP,1.0,6.384,8.777,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2021
1,ETHUSDT,6h,2026-04-01T06:00:00+00:00,NULL,UP,1.0,2.432,2.849,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2026
1,ETHUSDT,6h,2026-05-30T00:00:00+00:00,NULL,DOWN,-1.0,0.619,14.334,0.0,0.0,0.0,0.0,0.0,45,0.0,0,-1,2026
1,ETHUSDT,6h,2021-11-27T12:00:00+00:00,NULL,DOWN,1.0,4.495,1.211,0.0,0.0,0.0,0.0,0.0,20,0.0,0,-1,2021
1,ETHUSDT,6h,2025-09-12T12:00:00+00:00,NULL,DOWN,1.0,2.021,2.445,0.0,0.0,0.0,0.0,0.0,20,0.0,0,-1,2025
1,ETHUSDT,6h,2024-12-17T12:00:00+00:00,NULL,DOWN,-1.0,0.084,10.367,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2024
1,ETHUSDT,6h,2021-08-29T12:00:00+00:00,NULL,DOWN,1.0,11.782,0.874,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2021
1,ETHUSDT,6h,2025-07-17T18:00:00+00:00,NULL,DOWN,1.0,5.0,0.196,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2025
1,ETHUSDT,6h,2023-10-17T12:00:00+00:00,NULL,DOWN,1.0,16.033,1.378,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2023
1,ETHUSDT,6h,2026-04-17T18:00:00+00:00,NULL,UP,1.0,4.097,0.178,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2026
1,ETHUSDT,6h,2024-05-20T06:00:00+00:00,NULL,UP,-1.0,0.329,17.007,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2024
1,ETHUSDT,6h,2020-10-11T18:00:00+00:00,NULL,UP,-1.0,1.722,6.18,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2020
1,ETHUSDT,6h,2022-04-29T12:00:00+00:00,NULL,UP,0.0,,,0.0,0.0,0.0,0.0,0.0,20,0.0,0,-1,2022
1,ETHUSDT,6h,2021-03-06T18:00:00+00:00,NULL,UP,-1.0,0.303,4.447,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2021
1,ETHUSDT,6h,2026-03-05T12:00:00+00:00,NULL,DOWN,-1.0,4.166,1.836,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2026
1,ETHUSDT,6h,2022-07-05T18:00:00+00:00,NULL,DOWN,1.0,3.684,0.539,0.0,0.0,0.0,0.0,0.0,20,0.0,0,-1,2022
1,ETHUSDT,6h,2022-09-08T12:00:00+00:00,NULL,DOWN,1.0,2.859,1.041,0.0,0.0,0.0,0.0,0.0,20,0.0,0,-1,2022
1,ETHUSDT,6h,2020-06-09T12:00:00+00:00,NULL,DOWN,1.0,1.569,5.331,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2020
1,ETHUSDT,6h,2020-07-05T12:00:00+00:00,NULL,UP,-1.0,0.584,7.142,0.0,0.0,0.0,0.0,0.0,45,0.0,0,-1,2020
1,ETHUSDT,6h,2023-02-02T00:00:00+00:00,NULL,UP,1.0,5.664,1.986,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2023
1,ETHUSDT,6h,2024-06-29T12:00:00+00:00,NULL,UP,-1.0,12.561,2.943,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2024
1,ETHUSDT,6h,2021-05-17T00:00:00+00:00,NULL,UP,1.0,6.672,0.979,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2021
1,ETHUSDT,6h,2021-09-04T18:00:00+00:00,NULL,UP,1.0,9.567,0.838,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2021
1,ETHUSDT,6h,2024-01-26T06:00:00+00:00,NULL,DOWN,1.0,2.634,0.386,0.0,0.0,0.0,0.0,0.0,20,0.0,0,-1,2024
1,ETHUSDT,6h,2021-12-16T00:00:00+00:00,NULL,DOWN,-1.0,1.065,2.593,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2021
1,ETHUSDT,6h,2025-02-22T06:00:00+00:00,NULL,DOWN,1.0,1.994,13.254,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2025
1,ETHUSDT,6h,2024-07-05T18:00:00+00:00,NULL,UP,1.0,1.599,5.844,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2024
1,ETHUSDT,6h,2025-07-28T00:00:00+00:00,NULL,UP,1.0,6.682,0.456,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2025
1,ETHUSDT,6h,2023-06-12T00:00:00+00:00,NULL,UP,1.0,3.441,6.235,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2023
1,ETHUSDT,6h,2023-10-05T00:00:00+00:00,NULL,DOWN,-1.0,0.735,4.04,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2023
1,ETHUSDT,6h,2023-02-21T18:00:00+00:00,NULL,DOWN,-1.0,0.624,3.32,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2023
1,ETHUSDT,6h,2021-06-09T06:00:00+00:00,NULL,UP,1.0,4.022,0.85,0.0,0.0,0.0,0.0,0.0,45,0.0,0,-1,2021
1,ETHUSDT,6h,2025-04-13T06:00:00+00:00,NULL,DOWN,1.0,4.78,1.265,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2025
1,ETHUSDT,6h,2022-05-17T18:00:00+00:00,NULL,UP,1.0,2.537,0.271,0.0,0.0,0.0,0.0,0.0,20,0.0,0,-1,2022
1,ETHUSDT,6h,2021-07-01T00:00:00+00:00,NULL,UP,1.0,3.866,2.011,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2021
1,ETHUSDT,6h,2021-07-05T12:00:00+00:00,NULL,UP,-1.0,4.672,2.543,0.0,0.0,0.0,0.0,0.0,45,0.0,0,-1,2021
1,ETHUSDT,6h,2023-02-14T12:00:00+00:00,NULL,UP,-1.0,0.105,6.294,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2023
1,ETHUSDT,6h,2021-05-09T12:00:00+00:00,NULL,UP,-1.0,12.78,2.911,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2021
1,ETHUSDT,6h,2025-05-16T06:00:00+00:00,NULL,DOWN,-1.0,1.871,3.331,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2025
1,ETHUSDT,6h,2022-09-03T12:00:00+00:00,NULL,UP,-1.0,5.722,4.915,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2022
1,ETHUSDT,6h,2025-10-04T12:00:00+00:00,NULL,DOWN,1.0,3.292,11.624,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2025
1,ETHUSDT,6h,2026-05-23T12:00:00+00:00,NULL,UP,-1.0,9.159,2.675,0.0,0.0,0.0,0.0,0.0,45,0.0,0,-1,2026
1,ETHUSDT,6h,2026-02-08T18:00:00+00:00,NULL,UP,1.0,1.773,0.534,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2026
1,ETHUSDT,6h,2023-01-29T18:00:00+00:00,NULL,DOWN,-1.0,2.163,5.651,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2023
1,ETHUSDT,6h,2022-12-23T06:00:00+00:00,NULL,UP,1.0,1.966,0.503,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2022
1,ETHUSDT,6h,2023-09-21T06:00:00+00:00,NULL,UP,-1.0,1.391,3.19,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2023
1,ETHUSDT,6h,2022-10-30T18:00:00+00:00,NULL,UP,1.0,11.458,1.985,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2022
1,ETHUSDT,6h,2022-01-02T18:00:00+00:00,NULL,DOWN,-1.0,0.903,11.208,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2022
1,ETHUSDT,6h,2023-02-23T00:00:00+00:00,NULL,UP,1.0,2.974,0.36,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2023
1,ETHUSDT,6h,2020-10-09T12:00:00+00:00,NULL,DOWN,1.0,6.768,0.438,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2020
1,ETHUSDT,6h,2025-04-15T18:00:00+00:00,NULL,UP,-1.0,0.92,5.078,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2025
1,ETHUSDT,6h,2021-04-18T00:00:00+00:00,NULL,DOWN,1.0,3.884,1.145,0.0,0.0,0.0,0.0,0.0,20,0.0,0,-1,2021
1,ETHUSDT,6h,2023-12-09T06:00:00+00:00,NULL,DOWN,-1.0,0.428,4.863,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2023
1,ETHUSDT,6h,2022-07-22T06:00:00+00:00,NULL,DOWN,-1.0,1.883,3.657,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2022
1,ETHUSDT,6h,2026-04-04T00:00:00+00:00,NULL,DOWN,1.0,8.872,0.792,0.0,0.0,0.0,0.0,0.0,45,0.0,0,-1,2026
1,ETHUSDT,6h,2022-08-02T18:00:00+00:00,NULL,DOWN,1.0,7.226,0.915,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2022
1,ETHUSDT,6h,2025-06-14T06:00:00+00:00,NULL,DOWN,1.0,1.792,5.391,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2025
1,ETHUSDT,6h,2023-10-20T00:00:00+00:00,NULL,UP,-1.0,0.201,14.338,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2023
1,ETHUSDT,6h,2020-08-22T06:00:00+00:00,NULL,DOWN,1.0,8.28,6.829,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2020
1,ETHUSDT,6h,2020-06-24T06:00:00+00:00,NULL,UP,1.0,4.588,0.607,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2020
1,ETHUSDT,6h,2024-08-12T06:00:00+00:00,NULL,DOWN,-1.0,1.443,2.141,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2024
1,ETHUSDT,6h,2024-06-21T00:00:00+00:00,NULL,DOWN,-1.0,0.37,9.168,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2024
1,ETHUSDT,6h,2021-12-23T00:00:00+00:00,NULL,DOWN,1.0,2.084,9.023,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2021
1,ETHUSDT,6h,2020-11-13T00:00:00+00:00,NULL,UP,1.0,1.651,13.191,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2020
1,ETHUSDT,6h,2023-07-06T06:00:00+00:00,NULL,UP,1.0,3.906,4.75,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2023
1,ETHUSDT,6h,2023-08-09T18:00:00+00:00,NULL,UP,1.0,4.573,0.644,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2023
1,ETHUSDT,6h,2020-11-09T18:00:00+00:00,NULL,UP,-1.0,0.338,4.469,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2020
1,ETHUSDT,6h,2024-11-07T12:00:00+00:00,NULL,DOWN,1.0,7.01,0.284,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2024
1,ETHUSDT,6h,2022-11-28T00:00:00+00:00,NULL,UP,-1.0,0.726,6.172,0.0,0.0,0.0,0.0,0.0,30,0.0,0,-1,2022
1,ETHUSDT,6h,2021-05-01T00:00:00+00:00,NULL,UP,-1.0,0.534,18.048,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2021
1,ETHUSDT,6h,2023-03-20T12:00:00+00:00,NULL,UP,-1.0,1.119,2.018,0.0,0.0,0.0,0.0,0.0,30,0.0,0,1,2023
1,ETHUSDT,6h,2025-09-23T00:00:00+00:00,NULL,DOWN,-1.0,8.097,5.217,0.0,0.0,0.0,0.0,0.0,65,0.0,0,-1,2025
1,ETHUSDT,6h,2024-06-13T00:00:00+00:00,NULL,UP,1.0,3.74,1.986,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2024
1,ETHUSDT,6h,2024-06-18T12:00:00+00:00,NULL,DOWN,1.0,3.215,2.505,0.0,0.0,0.0,0.0,0.0,45,0.0,0,-1,2024
1,ETHUSDT,6h,2025-08-19T00:00:00+00:00,NULL,UP,1.0,1.645,7.007,0.0,0.0,0.0,0.0,0.0,45,0.0,0,-1,2025
1,ETHUSDT,6h,2021-09-27T12:00:00+00:00,NULL,DOWN,-1.0,4.78,1.503,0.0,0.0,0.0,0.0,0.0,45,0.0,0,-1,2021
1,ETHUSDT,6h,2023-12-16T06:00:00+00:00,NULL,UP,1.0,2.775,2.487,0.0,0.0,0.0,0.0,0.0,45,0.0,0,1,2023
1,ETHUSDT,6h,2026-03-19T12:00:00+00:00,NULL,UP,1.0,3.13,1.199,0.0,0.0,0.0,0.0,0.0,65,0.0,0,1,2026
